code	country
3571495110057	france
3571495110187	france
3571495110347	france
3571495110354	france
3571495140009	france
3571551377004	france
3571551607002	france
3571551777415	france
3571830000401	france
3571960003716	france
3571960005529	france
3572170121009	france
3572170121016	france
3572170121047	france
3572170121061	france
3572170121078	france
3572170121085	france
3572170373002	france
3572170375204	france
3572170385005	france
3572170450062	france
3572170678534	france
3572250011039	france
3572250011084	france
3572250011312	france
3572420000375	france
3572420000382	france
3572420000399	france
3572420000405	france
3572420000412	france
3572420000436	france
3572420000443	france
3572420000481	france
3572520000015	france
3572520000039	france
3572520000107	france
3572520000114	france
3572520000138	france
3572731117045	france
3572731117540	france
3572731140012	france
3572731140029	france
3572731142030	france
3572731200549	france
3572731200822	france
3572731201225	france
3572731300553	france
3572731300720	france
3572731300737	france
3572731300737	european-union
3572731300744	france
3572731301574	france
3572731340313	france
3572731340320	france
3572731340818	france
3572731340825	france
3572731342218	france
3572731342225	switzerland
3572731342225	france
3572731342317	france
3572731342324	france
3572731400703	france
3572731400932	france
3572731547026	france
3572860000034	france
3572860001352	france
3572860001437	france
3572860001727	france
3572860001789	france
3572860001925	france
3572860002045	france
3573091013107	france
3573091013398	france
3573091108100	france
3573091208305	france
3573094605125	france
3573130109112	france
3573202330185	france
3573202330192	france
3573230005970	france
3573230008872	france
3573400002266	france
3573400004086	france
3573400004963	france
3573400005861	france
3573400006363	france
3573400006752	france
3573451100102	france
3573470001015	france
3573470003026	france
3573470007024	france
3573470008021	france
3573470009011	france
3573470210011	france
3573470230033	france
3573475002017	france
3573700000009	france
3574000000003	france
3574100075123	france
3574100075154	france
3574100075161	france
3574100075185	france
3574100075215	france
3574100075284	france
3574100075307	france
3574100075604	france
3574100099730	france
3574100099754	france
3574100410078	france
3574100410313	france
3574310251096	france
3574311020233	france
3574311020929	france
3574311381150	france
3574311742340	france
3574313380090	france
3574314281013	france
3574314410437	france
3574315020406	france
3574315173010	france
3574315280428	france
3574315320087	france
3574315380111	france
3574315380326	france
3574980032209	france
3574980094122	france
3574980094672	france
3574980094740	france
3575410722288	france
3575450002005	france
3575540000034	france
3575540000300	france
3575650000115	france
3575650000207	france
3575650000207	guadeloupe
3575650000214	france
3575650000221	france
3575650000405	france
3575650000702	guadeloupe
3575650001006	france
3575650001013	france
3575650001020	france
3575650001037	france
3575883000081	france
3575883000265	france
3575883000920	france
3575883002122	france
3575883002665	france
3575883003082	france
3575883003211	france
3575883003549	france
3575883003716	france
3576142500229	france
3576143000612	france
3576280232150	france
3576280232365	france
3576280232730	france
3576280232747	france
3576280232785	france
3576280309012	france
3576280309050	france
3576280390508	france
3576280424043	france
3576280448308	france
3576280630666	france
3576280630826	france
3576280720718	belgium
3576280720718	france
3576280830462	france
3576281102315	france
3576285653011	france
3576285672012	france
3576370710049	france
3576370710384	france
3576370710452	france
3576370710735	france
3576370710988	france
3576370720123	france
3576370720161	france
3576370720178	france
3576370720970	france
3576370721151	france
3576560003005	france
3576560004002	france
3576560005009	france
3576560008000	france
3576560100001	france
3576560150006	france
3576560300005	france
3576560450007	france
3576560500009	france
3576560540005	belgium
3576560540005	france
3576560600006	france
3576560800000	france
3576562031006	france
3576566001005	france
3576566003009	france
3576566004006	france
3576566005003	france
3576566901107	france
3576566903101	france
3576620001804	france
3576620002405	france
3576620002603	france
3576620002702	france
3576620002801	france
3576620002900	france
3576620003006	france
3576620003105	france
3576620003204	france
3576620006106	france
3576662000049	france
3576750032044	france
3576783021091	france
3576783026867	france
3577060100027	france
3577060100058	france
3577060100096	france
3577060101017	france
3577060101789	france
3577238007004	france
3577370001229	france
3577370002202	france
3577371000009	france
3577371900088	france
3577372222226	france
3577373001004	france
3577390200015	france
3577390200046	france
3577390200121	france
3577490000270	france
3577490001048	france
3577721100052	france
3577721100069	france
3577722101409	france
3577722101560	france
3577722110203	france
3577722110234	france
3577722110258	france
3577722950342	france
3577780000300	france
3578030002013	france
3578030002099	france
3578030002112	france
3578030002129	france
3578030002617	france
3578600001019	france
3578830114398	spain
3578835500226	france
3578835500417	france
3578835500608	france
3578840000049	france
3578840000049	en
3578840000308	france
3578840000582	france
3578840000698	france
3578840001398	france
3578840001466	france
3578840003019	france
3578840003026	france
3578840003033	france
3578840003170	france
3578840003286	france
3578840003293	france
3578840003309	france
3578840003316	france
3578840003354	france
3578840003408	france
3578840003415	france
3578840003422	france
3578840003439	france
3578840003446	france
3578840003811	france
3578840003835	france
3578960014605	france
3578960044404	france
3578960119010	france
3579132015017	france
3579230000427	france
3579260039060	france
3579260039084	france
3579260039329	france
3579260039398	france
3579260039404	france
3579260205007	france
3579260218724	france
3579260221717	france
3579260221724	france
3579260221748	france
3579370400705	france
3579370430702	france
3579371001604	france
3579371420252	france
3579372310019	france
3579527501019	france
3579527501040	france
3579527501125	france
3579527501132	france
3579527501149	france
3579527501156	france
3579527501170	france
3579550001012	france
3579550001036	france
3579550001050	france
3579550001173	france
3579690000104	france
3579690000241	france
3579690000265	france
3579690003228	france
3579690003242	france
3579690003259	france
3579933113981	france
3579933116678	france
3579933123300	france
3580000000004	france
3580031048563	france
3580100000003	france
3580240401029	france
3580240901024	france
3580241001167	france
3580241001181	france
3580241001327	france
3580280512020	france
3580280512082	france
3580280512129	france
3580280530017	france
3580280530031	france
3580280530055	france
3580280530079	france
3580280570556	france
3580280710051	france
3580280740034	france
3580280745008	france
3580280745213	france
3580280745411	france
3580280745688	france
3580280745695	france
3580280745725	france
3580280745787	france
3580280745794	france
3580280745862	france
3580280748207	france
3580280748214	france
3580280748221	france
3580280748238	france
3580280748245	france
3580280748283	france
3580280748290	france
3580280775227	france
3580280775234	france
3580280775241	france
3580280775302	france
3580280775319	france
3580280775326	france
3580280775333	france
3580280775340	france
3580280775357	france
3580280775364	france
3580280775371	france
3580280775388	france
3580280775401	france
3580280775418	france
3580280775425	france
3580280775432	france
3580280775449	france
3580280775517	france
3580280775548	france
3580280804101	france
3580280860121	france
3580280860138	france
3580280860145	france
3580281010068	france
3580281010075	france
3580281020081	france
3580281020098	france
3580281020104	france
3580281020111	france
3580281020135	france
3580281020142	france
3580281020173	france
3580281020197	france
3580281030028	france
3580281030035	france
3580281030042	france
3580281040058	france
3580281040102	france
3580281040355	france
3580281042052	france
3580281042250	france
3580281060261	france
3580281070055	france
3580281070154	france
3580281075029	france
3580281078129	france
3580281205518	france
3580281210123	france
3580281210239	france
