	code	name	image	n_additives	nutriscore	energy_100g	energy.from.fat_100g	fat_100g	saturated.fat_100g	monounsaturated.fat_100g	polyunsaturated.fat_100g	omega.3.fat_100g	omega.6.fat_100g	omega.9.fat_100g	trans.fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum.proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin.a_100g	beta.carotene_100g	vitamin.d_100g	vitamin.e_100g	vitamin.k_100g	vitamin.c_100g	vitamin.b1_100g	vitamin.b2_100g	vitamin.pp_100g	vitamin.b6_100g	vitamin.b9_100g	folates_100g	vitamin.b12_100g	biotin_100g	pantothenic.acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits.vegetables.nuts_100g	fruits.vegetables.nuts.estimate_100g	collagen.meat.protein.ratio_100g	cocoa_100g	chlorophyl_100g	carbon.footprint_100g	nutrition.score.fr_100g	nutrition.score.uk_100g	glycemic.index_100g	water.hardness_100g	choline_100g	phylloquinone_100g	beta.glucan_100g	inositol_100g	carnitine_100g
40567	3245391167957	12 Cookies Pépites de Chocolat et Nougatine	https://static.openfoodfacts.org/images/products/324/539/116/7957/front.8.200.jpg	3	e	2146	NA	27	13	11	2.7	NA	NA	NA	0.1	NA	59	33	NA	NA	4	6.5	NA	NA	NA	1.27	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
41180	3245414238244	Palets bretons	https://static.openfoodfacts.org/images/products/324/541/423/8244/front.9.200.jpg	4	e	2274	NA	30	19	NA	NA	NA	NA	NA	NA	NA	62	26	NA	NA	1	6	NA	NA	NA	0.762	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
41186	3245414254749	Galettes Bretonnes au Beurre et aux Œufs Frais	https://static.openfoodfacts.org/images/products/324/541/425/4749/front.12.200.jpg	3		1970	NA	17.2	12.1	NA	NA	NA	NA	NA	NA	NA	NA	15.3	NA	NA	NA	NA	NA	NA	NA	0.956	0.376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
41340	3245550080257	Cookies chocolat/noisette	https://static.openfoodfacts.org/images/products/324/555/008/0257/front_en.14.200.jpg	4	e	1741	NA	16	7	NA	NA	NA	NA	NA	NA	NA	61	26	NA	NA	NA	7	NA	NA	NA	0.7	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
41343	3245550080899	Creamy Cookies		4	e	1987	NA	23	11	NA	NA	NA	NA	NA	NA	NA	63	33.3	NA	NA	NA	4.1	NA	NA	NA	0.72	0.283464566929134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	25	NA	NA	NA	NA	NA	NA	NA
41583	3248650171689	Cookies Nougatine Aux Pépites de Chocolat	https://static.openfoodfacts.org/images/products/324/865/017/1689/front.8.200.jpg	4	e	2054	NA	24	5.5	NA	NA	NA	NA	NA	NA	NA	60	36	NA	NA	3.5	6	NA	NA	NA	1.1	0.433070866141732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
41633	3248653286649	Cookies chocolat aux pépites de chocolat	https://static.openfoodfacts.org/images/products/324/865/328/6649/front.9.200.jpg	4	e	2109	NA	23	6.6	NA	NA	NA	NA	NA	NA	NA	66	37	NA	NA	4	6.1	NA	NA	NA	1.3	0.511811023622047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
41939	3250390001829	Cookies Nougat' Choc	https://static.openfoodfacts.org/images/products/325/039/000/1829/front.7.200.jpg	4	e	2067	NA	23.2	11.2	NA	NA	NA	NA	NA	NA	NA	63.6	30.3	NA	NA	2.2	6.6	NA	NA	NA	0.81	0.318897637795276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
42282	3250390112624	Cookies Choco Pepit'	https://static.openfoodfacts.org/images/products/325/039/011/2624/front_en.9.200.jpg	2	e	2084	NA	24.4	13.1	NA	NA	NA	NA	NA	NA	NA	61.4	32.7	NA	NA	NA	6.5	NA	NA	NA	1.06	0.417322834645669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	27	NA	NA	NA	NA	NA	NA	NA
42399	3250390183976	Galettes Bretonnes Pur Beurre	https://static.openfoodfacts.org/images/products/325/039/018/3976/front.6.200.jpg	3	e	2033	NA	19.6	13.4	NA	NA	NA	NA	NA	NA	NA	70	24.2	NA	NA	NA	6.1	NA	NA	NA	1.11	0.437007874015748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	25	NA	NA	NA	NA	NA	NA	NA
42492	3250390266983	Galets de Quimper	https://static.openfoodfacts.org/images/products/325/039/026/6983/front.17.200.jpg	2	e	2190	NA	28.9	19.2	NA	NA	NA	NA	NA	NA	NA	59.5	23.1	NA	NA	NA	5.3	NA	NA	NA	0.71	0.279527559055118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
42576	3250390331544	Cookies tout choco	https://static.openfoodfacts.org/images/products/325/039/033/1544/front.5.200.jpg	3	e	2075	NA	25	13.4	NA	NA	NA	NA	NA	NA	NA	59.6	32.3	NA	NA	NA	6.2	NA	NA	NA	1.34	0.52755905511811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	28	NA	NA	NA	NA	NA	NA	NA
42627	3250390400288	Galets sablés à la noix de coco	https://static.openfoodfacts.org/images/products/325/039/040/0288/front.6.200.jpg	3	e	2039	NA	21.1	13.3	NA	NA	NA	NA	NA	NA	NA	66	25.6	NA	NA	NA	6.6	NA	NA	NA	0.59944	0.236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
43075	3250390811466	Céréal choc		4	e	2067	NA	23.4	12.9	NA	NA	NA	NA	NA	NA	NA	62.6	22.5	NA	NA	NA	7.1	NA	NA	NA	0.99	0.389763779527559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
43488	3250391193806	Palets Chocolat		4	e	2083	NA	25.2	16.3	NA	NA	NA	NA	NA	NA	NA	60.7	23.2	NA	NA	4.2	7	NA	NA	NA	0.6858	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
43534	3250391223268	Sprits Chocolat au Lait	https://static.openfoodfacts.org/images/products/325/039/122/3268/front.6.200.jpg	4	e	2209	NA	NA	15.8	NA	NA	NA	NA	NA	NA	NA	NA	25.7	NA	NA	0	5.9	NA	NA	NA	0.659999999999999	0.259842519685039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
43598	3250391277759	Sabléo	https://static.openfoodfacts.org/images/products/325/039/127/7759/front.7.200.jpg	8	d	1586	NA	7.6	3.5	NA	NA	NA	NA	NA	NA	NA	70.3	39	NA	NA	4	5.3	NA	NA	NA	0.35	0.137795275590551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	12	NA	NA	NA	NA	NA	NA	NA
43678	3250391324002	Sablés caramel éclats caramel au beurre salé		5	e	2088	NA	22.8	15.7	NA	NA	NA	NA	NA	NA	NA	68.3	26.9	NA	NA	NA	4.5	NA	NA	NA	0.91	0.358267716535433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
43684	3250391326143	Cookies Coco Pepit'	https://static.openfoodfacts.org/images/products/325/039/132/6143/front.8.200.jpg	4	d	2134	NA	28.2	12.4	NA	NA	NA	NA	NA	NA	NA	55.4	26	NA	NA	5.1	6	NA	NA	NA	0.24	0.094488188976378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	17	NA	NA	NA	NA	NA	NA	NA
43794	3250391371631	Cookies aux Noix de Pécan		3	e	2109	NA	25.9	12.8	NA	NA	NA	NA	NA	NA	NA	59.8	27.7	NA	NA	2.9	6.3	NA	NA	NA	0.28	0.110236220472441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
43920	3250391425068	Cookies double chocolat lait & noir	https://static.openfoodfacts.org/images/products/325/039/142/5068/front.3.200.jpg	0	e	2138	NA	26.2	14.6	NA	NA	NA	NA	NA	NA	NA	61.6	32.8	NA	NA	NA	6	NA	NA	NA	0.43	0.169291338582677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
44151	3250391538942	Biscuits Fourrés Chocolat Noisettes	https://static.openfoodfacts.org/images/products/325/039/153/8942/front.6.200.jpg	5	e	2088	NA	24.2	7.9	NA	NA	NA	NA	NA	NA	NA	62.5	35.8	NA	NA	2.3	6.6	NA	NA	NA	0.379999999999999	0.149606299212598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
44171	3250391546329	Sablés Fourrés Chocolat Noisette	https://static.openfoodfacts.org/images/products/325/039/154/6329/front.10.200.jpg	5	e	2117	NA	24.3	7.4	NA	NA	NA	NA	NA	NA	NA	64.1	35.1	NA	NA	2.3	6.6	NA	NA	NA	0.4	0.15748031496063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
44474	3250391738229	Cookies aux pépites de chocolat		1	e	2096	NA	25.2	14.1	NA	NA	NA	NA	NA	NA	NA	59.3	30.7	NA	NA	3.64	7	NA	NA	NA	0.4	0.15748031496063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
44563	3250391798919	Sablés Pur Beurre aux Pommes		3	e	2089	NA	23.2	16.1	NA	NA	NA	NA	NA	NA	NA	66.3	32	NA	NA	NA	5	NA	NA	NA	0.34	0.133858267716535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
44614	3250391821693	Cookies Choco Pepit'	https://static.openfoodfacts.org/images/products/325/039/182/1693/front.3.200.jpg	3	e	2067	NA	24.24	13.03	NA	NA	NA	NA	NA	NA	NA	61.21	29.39	NA	NA	3.03	6.06	NA	NA	NA	0.52	0.204724409448819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
44793	3250391984206	Shortbread	https://static.openfoodfacts.org/images/products/325/039/198/4206/front.3.200.jpg	0	e	2214	NA	29.2	18.1	NA	NA	NA	NA	NA	NA	NA	61.4	19.6	NA	NA	NA	4.7	NA	NA	NA	0.58	0.228346456692913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
44878	3250392024178	Cookies Aux 2 Chocolats		0	e	2155	NA	26	14.8	NA	NA	NA	NA	NA	NA	NA	62.9	30.3	NA	NA	NA	6	NA	NA	NA	0.2	0.078740157480315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
45079	3250392155674	Biscuits petit déjeuner -30% de sucre		6	c	1812	NA	12.8	2.1	NA	NA	NA	NA	NA	NA	NA	67.4	16.6	NA	NA	9.3	7.5	NA	NA	NA	0.72	0.283464566929134	NA	NA	NA	NA	0.0063	NA	NA	0.00085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0046	0.127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	8	NA	NA	NA	NA	NA	NA	NA
45124	3250392209230	Cookies Pocket Chocolat & Pépites de Chocolat	https://static.openfoodfacts.org/images/products/325/039/220/9230/front.7.200.jpg	3	e	2140	NA	26.3	14.6	NA	NA	NA	NA	NA	NA	NA	60.7	35.9	NA	NA	NA	6.1	NA	NA	NA	0.71	0.279527559055118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	NA	NA	NA	NA	NA	NA	NA
45125	3250392209261	Cookies Pocket nougatine & pépites de chocolat		3	e	2095	NA	23.9	12.7	NA	NA	NA	NA	NA	NA	NA	64.2	35.3	NA	NA	NA	5.8	NA	NA	NA	0.84	0.330708661417323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	NA	NA	NA	NA	NA	NA	NA
45172	3250392246457	Cookies Maxi Pépites Chocolat - Amandes Caramélisées		4	e	2155	NA	NA	12.5	NA	NA	NA	NA	NA	NA	NA	NA	29.5	NA	NA	0	6.3	NA	NA	NA	0.88	0.346456692913386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	25	NA	NA	NA	NA	NA	NA	NA
45195	3250392259594	sablés Amandes saveur citron	https://static.openfoodfacts.org/images/products/325/039/225/9594/front.7.200.jpg	0	e	2038	NA	22.2	12.5	NA	NA	NA	NA	NA	NA	NA	63.6	24.3	NA	NA	1.9	7.3	NA	NA	NA	0.69	0.271653543307087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
45202	3250392262143	Sablés café		1	e	2092	NA	24	16.6	NA	NA	NA	NA	NA	NA	NA	64.4	30	NA	NA	0	5.3	NA	NA	NA	0.9	0.354330708661417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	25	NA	NA	NA	NA	NA	NA	NA
45220	3250392265908	Les petits sablés au beurre Chèvre et Pavot		2	e	2177	NA	29.9	20.1	NA	NA	NA	NA	NA	NA	NA	53.1	5	NA	NA	NA	8.5	NA	NA	NA	2.94	1.15748031496063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	27	NA	NA	NA	NA	NA	NA	NA
45394	3250392366599	Galettes Bretonnes Pocket		3	e	2000	NA	18	12.3	NA	NA	NA	NA	NA	NA	NA	71.8	25.4	NA	NA	0	6.3	NA	NA	NA	0.7	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
45407	3250392383299	Cookies chocolat au lait & noix de macadamia		2	e	2109	NA	24.2	8.1	NA	NA	NA	NA	NA	NA	NA	64.8	32.2	NA	NA	NA	6.1	NA	NA	NA	0.8	0.31496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
45409	3250392383800	Palets Recette à la Madeleine		3	d	2088	NA	23.2	3.8	NA	NA	NA	NA	NA	NA	NA	66.4	28.9	NA	NA	NA	5.6	NA	NA	NA	0.36	0.141732283464567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	16	NA	NA	NA	NA	NA	NA	NA
45414	3250392384111	Mini Cookies Nougat' Choc' les 4 sachets de 40 g		3	e	2088	NA	24.2	8.1	NA	NA	NA	NA	NA	NA	NA	62.2	33.9	NA	NA	NA	6	NA	NA	NA	0.63	0.248031496062992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
45599	3250392485788	Sablé Éclat de Meringue et Fourrage Citron		4	d	1795	NA	13.5	3.8	NA	NA	NA	NA	NA	NA	NA	70.5	32.6	NA	NA	3.5	4.7	NA	NA	NA	0.25	0.0984251968503937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	13	NA	NA	NA	NA	NA	NA	NA
45614	3250392488048	Sablés céréales chocolat noir		6	d	2020	NA	22.1	7.86	NA	NA	NA	NA	NA	NA	NA	59.8	30	NA	NA	7.14	8.1	NA	NA	NA	0.643	0.253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	16	NA	NA	NA	NA	NA	NA	NA
45621	3250392489441	Sableo au chocolar coeur fruits exotiques		5	d	1862	NA	16.7	6	NA	NA	NA	NA	NA	NA	NA	66.9	33.2	NA	NA	4.2	4.7	NA	NA	NA	0.3	0.118110236220472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	14	NA	NA	NA	NA	NA	NA	NA
45713	3250392551292	Petits biscuits sablés saveur thé Matcha		2	e	2046	NA	21.9	12.3	NA	NA	NA	NA	NA	NA	NA	63.9	25	NA	NA	2.5	7.8	NA	NA	NA	0.8	0.31496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
45777	3250392710804	Cookies choco pepit'		2	e	2084	NA	24.4	13.1	NA	NA	NA	NA	NA	NA	NA	61.4	32.7	NA	NA	NA	6.5	NA	NA	NA	1.1	0.433070866141732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	27	NA	NA	NA	NA	NA	NA	NA
46520	3254560015692	Cookies Pépites de Chocolat et Nougatine	https://static.openfoodfacts.org/images/products/325/456/001/5692/front.6.200.jpg	2	e	2121	NA	26.5	12.5	NA	NA	NA	NA	NA	NA	NA	58.5	33	NA	NA	NA	6.5	NA	NA	NA	1.25	0.492125984251969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	28	NA	NA	NA	NA	NA	NA	NA
46551	3254560023956	Cookies pepites de chocolat noix	https://static.openfoodfacts.org/images/products/325/456/002/3956/front.3.200.jpg	4	e	2105	NA	24.24	11.21	NA	NA	NA	NA	NA	NA	NA	64.55	29.39	NA	NA	NA	6.67	NA	NA	NA	0.4	0.15748031496063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
46575	3254560028715	Galettes bretonnes	https://static.openfoodfacts.org/images/products/325/456/002/8715/front.5.200.jpg	3	e	2088	NA	20.5	13	NA	NA	NA	NA	NA	NA	NA	72	31	NA	NA	0	6	NA	NA	NA	0.8	0.31496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	25	NA	NA	NA	NA	NA	NA	NA
46576	3254560028722	Palets bretons pur beurre	https://static.openfoodfacts.org/images/products/325/456/002/8722/front.9.200.jpg	4	e	2176	NA	26.5	18	NA	NA	NA	NA	NA	NA	NA	63	23	NA	NA	1.5	6.5	NA	NA	NA	0.75	0.295275590551181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
