code	name	image	n_additives	nutriscore	nova	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	omega-9-fat_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
7616800101224	Confiture cerises noirrd		0	c		1060		0.5	0								61	60			0.8	0.8				0.04	0.015748031496063																																										8	8							
7616800101262	Confiture Extra Framboise	https://static.openfoodfacts.org/images/products/761/680/010/1262/front.5.400.jpg	2	d	4	1050		0.5	0								61	59			1.5	0.5				0.0508	0.02																																					49					11	11							
7616800150109	Compote de pommes M-Classic	https://static.openfoodfacts.org/images/products/761/680/015/0109/front.4.400.jpg	2	a	4	339		0.5	0.5								19	18			1.5	0.5				0	0																																										-2	-2							
7616800150222	Compote de pommes	https://static.openfoodfacts.org/images/products/761/680/015/0222/front.4.400.jpg	4	a	4	240		0.5	0.5								13	13			2	0.5				0.0254	0.01	0																																									-5	-5							
7616800835617	Coco Water Pur - Migros - 330 ML		0		1	88		0	0								5	4			0.5	0				0.04	0.015748031496063	0																																																	
7617027017305	Figues Séchées		1		4	1110		0.5									57	49			9	3																																																							
7617027039178	Mélange exotique		3	c	4	1172		2.5	2								62	57			1.5	1.5				0.05	0.0196850393700787																																										8	8							
7617027140195	Tranches de Pêche		0			330		0									19	19			0.5	0.5																																																							
7617027140676	Macédoine de fruits 	https://static.openfoodfacts.org/images/products/761/702/714/0676/front.7.400.jpg	2	a	4	219		0	0								12	12			1	0.5				0.01	0.00393700787401575																																										-4	-4							
7617027140829	Moitiés de pêches en jus de fruit	https://static.openfoodfacts.org/images/products/761/702/714/0829/front.4.400.jpg	2	a	4	200		0	0								11	11			0.5	0.6				0.1	0.0393700787401575	0																																									-3	-3							
7617027845557	Compote de Pommes à la Pêche		0	a		280		0.5	0.5								15	14			2	0.5				0.01	0.00393700787401575																																										-4	-4							
7617027846998	Tranches de mangues BIO	https://static.openfoodfacts.org/images/products/761/702/784/6998/front.4.400.jpg	2	b	4	1331		0.9	0.5								72	56			7	2				0	0																																										2	2							
7617027855426	Mini bananes		0																																																																										
7617027953146	Poires	https://static.openfoodfacts.org/images/products/761/702/795/3146/front.4.400.jpg	0	a	1	246		0.3	0								12	10			3	0.4				0	0	0																																									-1	-1							
7617027953207	Prunes rouges		0		1																																																																								
7629999023857	Dattes Sukari		0	b	1	1121		0.5	0								64	56			9	2				0	0																																					100					2	2							
7640104954491	Pomme myrtille		0	b	1	297		0.1	0								17	12				0.5				0.003	0.00118110236220472																																					58					1	1							
7640109230286	Confiture de Framboises		2	d	4	1000		0	0								58	56				1				0	0																																					53					11	11							
7640109230477	Confiture Coings Vanille		0	c		900		0	0								52	52			0	0				0	0																																					65					10	10							
7640125360110	Framboises	https://static.openfoodfacts.org/images/products/764/012/536/0110/front.4.400.jpg	0	a	1	225		0.5	0								8	8			7	1				0	0	0																																									-9	-9							
7640126911342	Tranches d'ananas dans le sirop	https://static.openfoodfacts.org/images/products/764/012/691/1342/front.8.400.jpg	0		3	310		0	0								18				1	0.5				0	0																																																		
7640130031487	Ananas victoria		0		1																																																																								
7640149390025	Baies de Gogi		0	b	1	1477		1.3	0.1								67.7	57.7			10	11.7				0.4	0.15748031496063								0.000153	0.0013	0.0043											0.112	0.178	0.009	0.109	0.002	0.002	0.109		5e-05	3e-05												0	0							
7640149390155	Mûres noires BIO	https://static.openfoodfacts.org/images/products/764/014/939/0155/front.5.400.jpg	0			845		1.83									46.1				7.99	6.77				0.11938	0.047					0.00409	3.67e-05	0.0364				0.00024								0.9118		0.1833	0.1786	0.00869	0.0846		0.00028																								
7640149390346	Optymis Superfood Mélange Bio		0	c	3	1305		1.85	0								61.3	49.4				6.6				0.2	0.078740157480315																																					99.8					4	4							
7640149390513	Optimys Cranberries Bio 200 g		0	c	3	1506		1.58	0.1								83.4	71.3			4	0				0.1	0.0393700787401575																																										5	5							
7703230410146	Pulpa de maracuyá	https://static.openfoodfacts.org/images/products/770/323/041/0146/front.8.400.jpg	0	a	1	502		0	0								28.8	0			0.8	1.8				0	0		0.00346					0.04														0.018		0.0034																			-5	-5							
7707179150217	Physalis		0		1																																																																								
7753513000281	Blueberries	https://static.openfoodfacts.org/images/products/775/351/300/0281/front.3.400.jpg	0		1																																																																								
7756386000259	Mangue		0	b	1	25		6	6								60	6				6				1	0.393700787401575																																										2	2							
7758956000010	Kulturheidelbeeren		0		1																																																																								
7791273000707	ananas golden smile		0	c	1	251		0	0								16	13			1	0				10	3.93700787401575	0																																									6	6							
7804655050099	Kiwi Berries	https://static.openfoodfacts.org/images/products/780/465/505/0099/front.4.400.jpg	0		1																																																																								
78230477	Abricots secs		0	e		4740		0.8	0.1								53	53				3.6				7	2.75590551181102																																										23	23							
78371422	Alesto royal mix		0	a	3	2820		61.8	6.2								4.4	3.6			7.7	21.2				0	0																																										-1	-1							
7896004400020	Sococo coco ralado	https://static.openfoodfacts.org/images/products/789/600/440/0020/front_en.3.400.jpg	1		1	2520		60	55.8								20				10	8.33																																																							
8000500170472	Moncheri Cerise Cube X18		1	e	4	1904		20.3	13.2								52.8	48.3				3				0.005	0.00196850393700787																																					18					25	25							
8001120783936	COOP VIVIVERDE Fragole biologico	https://static.openfoodfacts.org/images/products/800/112/078/3936/front_en.3.400.jpg	1	c	1	704		0.2	0								40	40			1	0.5				0	0																																					60					8	8							
8001120783981	Lamponi biologico		2	c	4	740		0.4	0								40	40			4.4	0.6				0	0																																					60					5	5							
8001120800251	Prugne confettura		0	d		920		0.1	0								54	52			0.8	0.3				0.1	0.0393700787401575																																					55					11	11							
8001120891754	Compote de pomme liquide		0	a		180		0.1	0								9.8	9.5				0.3				0	0																																										-3	-3							
8001300303466	Confettura extra di Ciliegie		2	c	4	887		0	0								52	52			0.7	0				0	0																																										7	7							
8001440110986	Pere a quarti	https://static.openfoodfacts.org/images/products/800/144/011/0986/front.5.400.jpg	3		4																																																																								
8001440118449	Compote pommé pêche		0			163		0	0								8.6	8.4				0.4																																																							
8001505001938	Confiture De Myrtilles Sauvages Bio		1	b	1	657		0	0								38	37			3.2	0				0.1	0.0393700787401575																																										1	1							
8001505005042	Fraises et fraises des bois		1	c	1	3240		0	0								185	180			13	0				0.35	0.138																																										10	10							
8001505005127	Fiordif Sinaasappeljam		1	c	1	816		0	0								48	45			2.2	0				0.12	0.047244094488189																																										4	4							
8001505005561	Fiordifrutta Cerise		1	c	1	649		0	0								38	37			2.5	0				0.1	0.0393700787401575																																					65					5	5							
8001505005608	Fiordifrutta - Fraises des Bois		1	c	1	649		0	0								37	36			2.6	0				0.1	0.0393700787401575																																					60					5	5							
8001505005615	Fior di frutta - abricots	https://static.openfoodfacts.org/images/products/800/150/500/5615/front.4.400.jpg	1	b	1	649		0	0								38	34			2.5	0				0.1	0.0393700787401575																																										1	1							
8001505005622	Fiordifrutta Confiture Myrtilles Sauvages  BIO	https://static.openfoodfacts.org/images/products/800/150/500/5622/front.13.400.jpg	1	c	1	664		0	0								38	37			3.2	0				0.13	0.0511811023622047																																					55					5	5							
8001505005639	Fiordifrutta Framboise		1	c	1	675		0	0								38	37			3.1	0				0.13	0.0511811023622047																																					60					6	6							
8001505005677	Fiordifrutta Mûres		1	c	1	664		0	0								38	35			3.1	0				0.13	0.0511811023622047																																				65	65					3	3							
8001505005684	Fruits des Bois		1	b	1	657		0	0								38	34			3.3	0				0.13	0.0511811023622047																																										0	0							
8001505005769	Fior di Frutta Groseilles à Maquereaux		1	b	1	664		0	0								38	36			2.9	0				0.13	0.0511811023622047																																										0	0							
8001505005820	Fior di frutta		1	c	1	900		0	0								52	48			2.9	0				0	0																																					60					8	8							
8001505005837	Fiordifrutta Agrumes		1	c	1	816		0	0								48	46			2	0				0.13	0.0511811023622047																																					60					9	9							
8001505005844	Fiordifrutta Citrons	https://static.openfoodfacts.org/images/products/800/150/500/5844/front.8.400.jpg	1	c	1	828		0	0								48	47			2.1	0				0.12	0.047244094488189																																					100					5	5							
8002001175857	Packham pears	https://static.openfoodfacts.org/images/products/800/200/117/5857/front_en.3.400.jpg	0																																																																										
8002234720473	Baie de goji		0	a		1515		7.1	1.1								58	17				12				0.06	0.0236220472440945																																										-2	-2							
8003170043398	Macedonia di Frutta in Sciroppo	https://static.openfoodfacts.org/images/products/800/317/004/3398/front.7.400.jpg	1		4	334		0.1									18.1					0.5																																																							
8003170047662	Uva senza semi bianca		0																																																																										
8003170059733	Confettura Extra Di Amarene		1	c	1	791		0.3	0								45	44				0.5				0.1	0.0393700787401575																																					50					10	10							
8003170060081	Tutta frutta mela fragola		0	a		197		0.2	0								9.7	8.7				0.4				0.01	0.00393700787401575																																										-4	-4							
8003170063679	Ficodindia dell'Etna DOP		0		1																																																																								
8004725103147	Abricot		1	c	3	824		0.5	0.1								48	45.5				0.6				0.03	0.0118110236220472																																					65					10	10							
8004725103154	Confiture Fraise		0	c		833		0.5	0.1								48	45.8				0.5				0.02	0.0078740157480315																																					65					10	10							
8004725103178	Confiture framboise litchi		1	c	3	841		0.5	0.1								48	43.9				0.7				0.03	0.0118110236220472																																					60					10	10							
8004725104113	Myrtille Cranberry		1	d	3	837		0.5	0.1								48	47				0.5				0.02	0.0078740157480315																																					60					11	11							
8004725105127	Confiture Cerise Noire		0	c		820		0.4	0.1								48	43.2				0.4				0	0																																					65					9	9							
8005120011549	Sky light		0	b		1293		0.5	0								69.3	63.4			8.4	2.6				0.008	0.0031496062992126																																										2	2							
8005120210270	Organic Albicocche		0	a	1	1059		0.6	0.5								54.9	25.6			5.6	4.1				0.0499999999999999	0.0196850393700787																																										-4	-4							
8008757015010	Manzanas Variedad Gala	https://static.openfoodfacts.org/images/products/800/875/701/5010/front.3.400.jpg	0		1																																																																								
8008757015089	saftig.knackig	https://static.openfoodfacts.org/images/products/800/875/701/5089/front.5.400.jpg	0		1																																																																								
8009004500013	Albicocche		0	c		764		0	0								43	42			1.8	0.7				0	0																																										5	5							
8009750906602	Cocco		0	d		2887		64.8	59.2								15.9	5.2				5.5				0.2	0.078740157480315																																										11	11							
8011185000732	Tafeltrauben Mix kernlos		0		1																																																																								
8012309720000	Demi poires au jus de poire		1	a	4	232		0.2	0								12	9.2				0.3				0.01	0.00393700787401575																																										-3	-3							
8012666023738	Confettura extra ciliegia		2	d	4	950		0.5	0								55	55				0				0.01	0.00393700787401575																																					50					11	11							
8012666041053	Cuor di albicocca		0	c	1	661		0	0								38	36				0.6				0.01	0.00393700787401575																																					60					7	7							
8012666041084	Cuor di lampone		1	c	1	661		0	0								38	36				0.6				0.01	0.00393700787401575																																					60					7	7							
8012666041107	Cuor Di Pesca		1	c	1	661		0	0								38	36			2	0.6				0.01	0.00393700787401575																																					65					4	4							
8012666520121	Confettura extra di Albicocche		0	c		761		0	0								44	44				0.6				0.1	0.0393700787401575																																					70					9	9							
8013399111785	Pâtes de fruits		0	c		1368		0	0								80	70				0				0.37	0.145669291338583																																										10	10							
8014678003029	Kiwi Hayward		0		1	4		2	1								1	0				2																																																							
8016225138291	Dattes Medjoul de Palestine		0			1197		0.6	0.2								63.1	63.1				2.7																																																							
8017139100305	Confiture Abricot		0			1013		0.1	0								60	59				0.6																																																							
8017596102379	Albiccoca		0	d		1017		0.1	0								59	52			0.8	0.5				0.1	0.0393700787401575																																					50					12	12							
8018699014101	Compote Poire Banane	https://static.openfoodfacts.org/images/products/801/869/901/4101/front.3.400.jpg	0	a	1	272		0.1	0.01								14.5	14.5			1.8	0.5001				0.01	0.00393700787401575																																					100					-3	-3							
8018874010157	Confettura Extra Fragole		0			753		0	0								45	44				0																																																							
8021398301434	Mascarpone bio		0	d		1485		35.5	24.9								3	3				5.8				0.1	0.0393700787401575																																					60					13	13							
8022780020629	Mélange de fruits au sirop léger	https://static.openfoodfacts.org/images/products/802/278/002/0629/front.6.400.jpg	2		4	303		0.1									17.5					0.1																																																							
8024581000282	Raisin blanc biologique		0		1																																																																								
8024985004299	Spécialité de Fruits - Pommes - Fruits Rouges		0	a		243			0.01									13.5			1	0.3				0.01	0.00393700787401575																																										-4	-4							
8024985008037	Compote de Pommes sans Sucre Ajouté		0	a	1	247		0.2	0.01								13	13			1.8	0.4				0.01	0.00393700787401575																																										-4	-4							
8025920001052	Manzanas Variedad Golden Delicious	https://static.openfoodfacts.org/images/products/802/592/000/1052/front.4.400.jpg	0		1																																																																								
8027836000815	Confitures de cerises Partitalia		0	c		569		0.07	0.01								36.6	36.6				0.58				0.02	0.0078740157480315																																					60					8	8							
80298328	Albicocca		0	c	1	808		0	0								47	43			1.38	0.28				0.064	0.0251968503937008																																					50					9	9							
80298342	Fraise	https://static.openfoodfacts.org/images/products/80298342/front.6.400.jpg	1	c	3	805		0	0								46	42			1.27	0.4				0.06	0.0236220472440945																																				50						9	9							
80298366	Confiture Amarene	https://static.openfoodfacts.org/images/products/80298366/front.5.400.jpg	1	c	3	799		0.03	0								47	44			1.19	0.49				0.058	0.0228346456692913																																					50					9	9							
80322757	Mirtilli		0	c		632		0	0								37	36				0.3				0.06	0.0236220472440945																																					64					6	6							
8032449003030	Raisins verts	https://static.openfoodfacts.org/images/products/803/244/900/3030/front.8.400.jpg	0		1																																																																								
8032665850586	Raisin Italia		0		1	255		0.1									15.6																	0.006														0.027																													
8032738590036	Mosto d'uva		0		1																																																																								
8033275780003	Raisin blanc		0		1																																																																								
8033373701047	Confettura di Prugne	https://static.openfoodfacts.org/images/products/803/337/370/1047/front.8.400.jpg	2		4																																																										52														
8033803723304	Erdbeeren Klasse 1	https://static.openfoodfacts.org/images/products/803/380/372/3304/front.5.400.jpg	0		1																																																																								
8033954124036	Mini Wassermelonen rot		0		1																																																																								
8033959040553	Orange Sanguine	https://static.openfoodfacts.org/images/products/803/395/904/0553/front.5.400.jpg	2		1																																																																								
8034034860196	Confiture extra d'oranges et fraises biologique		2	c	4	1038		0	0								60	59				0.6				0	0																																										8	8							
8051411221319	Raisin de table bio		0		1																																																																								
8051411221326	Raisin de table		0		1																																																																								
8051411221371	Raisin bio		0																																																																										
8054247380014	Piña &quot;F.lli Orsero Qualitá&quot; Tamaño: 5	https://static.openfoodfacts.org/images/products/805/424/738/0014/front.4.400.jpg	0		1																																																																								
8054247380144	Ananas frais		0																																																																										
8054247380373	Ananas		0																																																																										
8055681480025	Super Goji Berries	https://static.openfoodfacts.org/images/products/805/568/148/0025/front.6.400.jpg	0	c	1	1365		2.7	0.5								55	49.5			11	11.8				1	0.393700787401575																																										3	3							
8055681480490	Baies de Goji bio		0	c	1	1360		2.7	0.5								55	49.5			11	11.8				1.2	0.47244094488189																																										4	4							
8055681480858	Baies de Goji		0	c	1	1360		2.7	0.5								55	49			11	11.8				1.2	0.47244094488189																																										4	4							
8057949260066	Grapes Natural	https://static.openfoodfacts.org/images/products/805/794/926/0066/front_en.4.400.jpg	0	a		278		0.5	0.1								15.4	15.4			0.7	0.5				0.1	0.0393700787401575																																										-2	-2							
80596295	Amarena Griottes Opaline Fabbri	https://static.openfoodfacts.org/images/products/80596295/front.3.400.jpg	2	c	4	1142		0.01	0.01								67	61				0.01				0.0299999999999999	0.0118110236220472																																										8	8							
80634263	Cremosa Abricot	https://static.openfoodfacts.org/images/products/80634263/front.8.400.jpg	1	c	3	619		0	0								35	33			1.56	0.25				0.11	0.0433070866141732																																				60						6	6							
80634287	Cremosa Fraise	https://static.openfoodfacts.org/images/products/80634287/front.6.400.jpg	1	c	3	628		0	0								36	35			1.35	0.21				0.12	0.047244094488189																																				60						6	6							
8400000223201	Oranges Lane-Late	https://static.openfoodfacts.org/images/products/840/000/022/3201/front.3.400.jpg	0																																																																										
8400034000793	Citrons Verna	https://static.openfoodfacts.org/images/products/840/003/400/0793/front.6.400.jpg	0		1																																																																								
8400035034285	Oranges à jus		1		1																																																																								
8400047004429	Fraises		0		1																																																																								
8400047033504	Fraise	https://static.openfoodfacts.org/images/products/840/004/703/3504/front.3.400.jpg	0		1																																																																								
8400047033535	Framboises	https://static.openfoodfacts.org/images/products/840/004/703/3535/front.4.400.jpg	0	a	1	222		0.7	0.001								12	4.4				1.2				0.001	0.000393700787401575																																										-5	-5							
8400048033503	Fresones &quot;Fresón de Palos&quot;	https://static.openfoodfacts.org/images/products/840/004/803/3503/front.5.400.jpg	0		1																																																																								
8400050033508	Fresones	https://static.openfoodfacts.org/images/products/840/005/003/3508/front.5.400.jpg	0		1																																																																								
8400050335084	Fraises	https://static.openfoodfacts.org/images/products/840/005/033/5084/front.5.400.jpg	0		1	138		0	0								7	0.2				0.4																																																							
8400085040014	Clémentines bio		0		1																																																																								
8400171251188	Coco	https://static.openfoodfacts.org/images/products/840/017/125/1188/front.5.400.jpg	0		1																																																																								
8410037203008	Mezcla de frutas rojas en zumo de uva &quot;Videca&quot;	https://static.openfoodfacts.org/images/products/841/003/720/3008/front.6.400.jpg	1	a	4	242		0.2	0								14.5	12			2.1	0.4				0.0100076	0.00394																																										-5	-5							
8410037611117	Bigarreaux sans noyaux au sirop léger		2	a	4	260.66		0.1	0.1								15	12.8				0.5				0.008	0.0031496062992126																																										-3	-3							
8410085640305	Confiture framboise		0			1063		0	0								63	57				0.6																																																							
8410092142847	Mango y piña congelados	https://static.openfoodfacts.org/images/products/841/009/214/2847/front.8.400.jpg	0	a	1	239		0	0								12	11			1.6	0.6				0	0																																										-4	-4							
8410095001097	Mermelada de kiwi &quot;Helios&quot;	https://static.openfoodfacts.org/images/products/841/009/500/1097/front.6.400.jpg	3	c	4	774		0	0								44	42.2			1.8	0.7				0	0																																										5	5							
8410095001882	Mermelada de Frambuesa	https://static.openfoodfacts.org/images/products/841/009/500/1882/front.10.400.jpg	4	c	4	778		0	0								44	39.8			2.2	0.5				0.025	0.00984251968503937																																										3	3							
8410095004043	Picos de crema de membrillo	https://static.openfoodfacts.org/images/products/841/009/500/4043/front.8.400.jpg	6	c	4	1119		0	0								64	61			3	0.4				0	0							0.028																																			5	5							
8410095004050	Picos de crema de melocotón	https://static.openfoodfacts.org/images/products/841/009/500/4050/front.7.400.jpg	6	c	4	1100		0	0								64	63.3			0.7	0.4				0	0							0.028																																			8	8							
8410095004210	Dulce de membrillo ecológico		1	c	4	1139		0	0								65	61.8			3.2	0.5				0	0																																										5	5							
8410095500743	Mermelada de ciruela ecológica &quot;Helios&quot;	https://static.openfoodfacts.org/images/products/841/009/550/0743/front.5.400.jpg	3	c	4	834		0	0								48	46.8			1.2	0.5				0	0																																										6	6							
8410095500750	Mermelada de fresa ecológica &quot;Helios&quot;	https://static.openfoodfacts.org/images/products/841/009/550/0750/front.6.400.jpg	3	c	4	835		0	0								48	46.7			1.3	0.5				0	0																																										6	6							
8410095500767	Mermelada de naranja amarga ecológica &quot;Helios&quot;	https://static.openfoodfacts.org/images/products/841/009/550/0767/front.5.400.jpg	3		4	994		0	0								58				1.5	0.5				0	0																																																		
8410095506233	Mermelada de melocotón ecológica &quot;Helios&quot;	https://static.openfoodfacts.org/images/products/841/009/550/6233/front.5.400.jpg	3	c	4	824		0	0								48	47.2				0.5				0	0																																										7	7							
8410095506424	Mermelada de ciruela ecológica &quot;Auchan&quot;	https://static.openfoodfacts.org/images/products/841/009/550/6424/front.5.400.jpg	3		4	834		0									48					0.5																																																							
8410095507025	confiture de myrtilles		0	c		1046		0.3	0.01								60	57				0.3				0	0																																										8	8							
8410154005202	Melocotón en almíbar	https://static.openfoodfacts.org/images/products/841/015/400/5202/front.6.400.jpg	1	a	4	310		0	0								18	16				0.5				0	0																																										-2	-2							
8410171124610	Uvas negras sin semillas	https://static.openfoodfacts.org/images/products/841/017/112/4610/front.5.400.jpg	0		1																																																																								
8410175010254	Confitura de ciruela &quot;Hero Original&quot;	https://static.openfoodfacts.org/images/products/841/017/501/0254/front.4.400.jpg	3		4																																																																								
8410175011459	Confiture de mûres		0			1134		0.5	0								63	63				0.6																																																							
8410175011558	Confitura de frambuesas &quot;Hero Original&quot;	https://static.openfoodfacts.org/images/products/841/017/501/1558/front.5.400.jpg	3		4	1117		0.1	0								65	63				0.6																																																							
8410175012555	Confitura de cereza	https://static.openfoodfacts.org/images/products/841/017/501/2555/front.5.400.jpg	3	d	4	1109		0.1	0								65	63				0.6				0	0																																					50					12	12							
8410175013255	Confitura de melocotón &quot;Hero Original&quot;	https://static.openfoodfacts.org/images/products/841/017/501/3255/front.6.400.jpg	3	c	4	1092		0.1	0								64	63				0.3				0	0																																										8	8							
8410175032904	Mermelada de fresa ';Hero'; Temporada	https://static.openfoodfacts.org/images/products/841/017/503/2904/front.5.400.jpg	1	c	3	916		0.1	0								53	50			0	0.6				0	0	0																																									7	7							
8410175032936	Mermelada de higos &quot;Hero&quot; Temporada	https://static.openfoodfacts.org/images/products/841/017/503/2936/front.5.400.jpg	1		3																																																																								
8410175047984	Mermelada de melón &quot;Hero&quot; Temporada	https://static.openfoodfacts.org/images/products/841/017/504/7984/front.6.400.jpg	1	c	3	926		0.2	0								53.3	50				0.5				0	0																																										7	7							
8410175056856	Mermelada de mango	https://static.openfoodfacts.org/images/products/841/017/505/6856/front.7.400.jpg	1	c	3	874		0.2	0								52	50				0.5				0	0																																										7	7							
8410175059529	Mermelada de piña	https://static.openfoodfacts.org/images/products/841/017/505/9529/front.7.400.jpg	1	c	3	864		0.1	0								51	50				0.3				0	0																																										7	7							
8410175068484	Confiture abricots heio		0	a		176		0.2	0								12.6	3.9				0.5				0	0																																										-5	-5							
8410179010335	Huile de Pépins de Raisin		0	c	2	3766		100	13								0	0				0				0	0					0.02																																					6	15							
8410196086382	Naranja Bombón		3	d	4	1675		15	9								61	56			4	3				1.2	0.47244094488189																																							25			17	17							
8410282205345	Guindas al licor		4	d	4	1534		12.6	7.9								58.8	49			0.2	2.5				0.1	0.0393700787401575																																										15	15							
8410426350054	Dátiles con hueso en rama &quot;El Monaguillo&quot; Variedad Deglet Nour	https://static.openfoodfacts.org/images/products/841/042/635/0054/front.11.400.jpg	0	d	1	1180		0.3	0.1								75	63			8	2.45				5.08	2																			0.656					0.083																		12	12							
8410442523111	Pomme	https://static.openfoodfacts.org/images/products/841/044/252/3111/front.3.400.jpg	0		1	1255		0									75	60			5	5				0.0508	0.02																																																		
8410442523135	Pocket fruits	https://static.openfoodfacts.org/images/products/841/044/252/3135/front.3.400.jpg	0	c	1	280		0	0								15.3	13.5			0	0.9				3.6	1.41732283464567																																										7	7							
8410442523142	Mangue	https://static.openfoodfacts.org/images/products/841/044/252/3142/front.5.400.jpg	0		1	1443		0									85	60			2	3				0	0																																																		
8410442523166	Pocket Fruits Pêche prêt-à-manger	https://static.openfoodfacts.org/images/products/841/044/252/3166/front.5.400.jpg	0	c	3	1674		0	0								90	90			0	5				0.0762	0.03																																										6	6							
8410490013046	Manzana Verde	https://static.openfoodfacts.org/images/products/841/049/001/3046/front.5.400.jpg	0		3																							20																																																	
8410564017086	Date		0	b	4	1268		0.9	0.3								68	54			7.3	2.2				0.01	0.00393700787401575																																										2	2							
8410564023599	Fruits Secs Pruneaux		1	a	1	866		0.6	0.2								0	0				2				0.01	0.00393700787401575																																										-4	-4							
8410564151230	Raisins Secs de Corinthe		0	c	1	1331		0.9	0.4								73	50				2.8				0.04	0.015748031496063																							0.0029																			7	7							
8410664000018	Dulce de membrillo		3	c	4	1043		0	0								59.3	57			3.7	0.3				0.4	0.15748031496063																																										6	6							
8410664080119	Pâte de coings	https://static.openfoodfacts.org/images/products/841/066/408/0119/front.4.400.jpg	3	c	4	1025		0	0								58.6	55				0.3				0.25	0.0984251968503937																																										9	9							
8410664201248	Dulce de membrillo sin azúcares añadidos		5	a	4	560		0	0								42	15		24	6	0.5				0.299999999999999	0.118110236220472																																										-5	-5							
8410679211157	Bombones de chocolate rellenos de cerezas al licor	https://static.openfoodfacts.org/images/products/841/067/921/1157/front.17.400.jpg	1	d	4	1937		21	13								65	58				4				0.1	0.0393700787401575																																										18	18							
8410707001651	Framboises	https://static.openfoodfacts.org/images/products/841/070/700/1651/front.6.400.jpg	1	a	4	389		0.3	0.3								19.2	19			5	0.8				0.008	0.0031496062992126																																										-5	-5							
8410740912952	Naranja de Valencia confitada con Chocolate Negro		5	d	4	1700		15	9.3								61	48				3.2				0	0																																										18	18							
8410763100046	Dulce de membrillo	https://static.openfoodfacts.org/images/products/841/076/310/0046/front.6.400.jpg	3	c	4	929		0.2	0								55	42				0.3				0.02	0.0078740157480315																																										6	6							
8410763100190	Crema de membrillo		3	c	4	1130		0.25	0								65	52				0.2				0.02	0.0078740157480315																																										8	8							
8410763120112	Dulce de frutas	https://static.openfoodfacts.org/images/products/841/076/312/0112/front.6.400.jpg	6	c	4	948		0.25	0								55	42				0.2				0.02	0.0078740157480315																																										6	6							
8410909167834	Bayas de Goji secas	https://static.openfoodfacts.org/images/products/841/090/916/7834/front.5.400.jpg	1	b	1	1418			0.5									1			2	14.4				1	0.393700787401575																																										1	1							
8411109023548	Albaricoques deshidratados &quot;Casa Pons&quot;	https://static.openfoodfacts.org/images/products/841/110/902/3548/front.5.400.jpg	1		3	1009		0.5									62.6					3.4																																																							
8411109023708	Uvas pasas &quot;Casa Pons&quot; Variedad Sultana	https://static.openfoodfacts.org/images/products/841/110/902/3708/front.16.400.jpg	0	d	1	1356		1.1	0.4	0.1	0						73	61			3.7	3.1				0	0																																										11	11							
8411109023715	Albaricoques deshidratados &quot;Casa Pons&quot;	https://static.openfoodfacts.org/images/products/841/110/902/3715/front.7.400.jpg	1	b	3	1199		0.5	0	0.1	0.1						62.6	53.4			7.3	3.4				0	0																																										1	1							
8411109023852	Higos secos &quot;Casa Pons&quot;	https://static.openfoodfacts.org/images/products/841/110/902/3852/front.6.400.jpg	0	b	1	1252		0.9	0.1	0.2	0.3					0	63.8	47.9			9.8	3.3				0	0																																										1	1							
8411109024095	Dátiles con hueso		1	c	4	1583		0.2	0								87.8	70			8	1.1				0	0																																										4	4							
8411109901686	Dátiles sin hueso &quot;Casa Pons&quot; Variedad Deglet Nour	https://static.openfoodfacts.org/images/products/841/110/990/1686/front.6.400.jpg	1		1																																																																								
8411493001290	Frutas de Aragón con chocolate		4	e	4	1668.48		13.09	8.09								64.52	51.05			4.15	3.18				4.3	1.69291338582677																																										22	22							
8411554203250	Mezcla de frutas del bosque congeladas &quot;La Cuerva&quot;	https://static.openfoodfacts.org/images/products/841/155/420/3250/front.5.400.jpg	0		1	209		0.7									10.3					1.1																																																							
8411554204257	Moras congeladas &quot;La Cuerva&quot;	https://static.openfoodfacts.org/images/products/841/155/420/4257/front.6.400.jpg	0		1	230		0.7									13					1.1																																																							
8411784000971	Peras glaseadas		3	c	4	1476		0	0								86	62				0.3				0	0																																										9	9							
